split_id,row_index,gest_ngm_glove50_spatial_a,gest_ngm_glove50_spatial_b,label
development/dev_track_a,1,0.36141654961376524,0.31542242776826446,False
development/dev_track_a,2,0.39660962070473443,0.2452722282431376,True
development/dev_track_a,3,0.3373147715888007,0.3574175748754344,False
development/dev_track_a,4,0.23742163175706793,0.42493260321411114,False
development/dev_track_a,5,0.29746066859451,0.31448479082127145,False
development/dev_track_a,6,0.24328469947545928,0.4969962905272982,False
development/dev_track_a,7,0.4949595208441697,0.36162919633172574,False
development/dev_track_a,8,0.40621766599358183,0.3518661135405788,False
development/dev_track_a,9,0.210034250592696,0.3357830309584283,True
development/dev_track_a,10,0.2909699610417087,0.39661979460345065,True
development/dev_track_a,11,0.4622824783274458,0.3199949951363489,True
development/dev_track_a,12,0.2547477868770428,0.3573321760323427,True
development/dev_track_a,13,0.4271208963277904,0.4431375827845625,True
development/dev_track_a,14,0.409650087897339,0.2752840718895656,True
development/dev_track_a,15,0.37062270779619905,0.39892501847647727,False
development/dev_track_a,16,0.3937062170646855,0.2811357140511941,True
development/dev_track_a,17,0.48942234549897473,0.32318900451578303,True
development/dev_track_a,18,0.27456260966071966,0.29630985244734726,False
development/dev_track_a,19,0.43019425242633647,0.38272243540320355,True
development/dev_track_a,20,0.2929862888155754,0.31032878497532584,True
development/dev_track_a,21,0.4322744323752561,0.4100928423073211,True
development/dev_track_a,22,0.35031744819363586,0.3998278851860783,True
development/dev_track_a,23,0.37948609319369314,0.3303631646399846,False
development/dev_track_a,24,0.3794624295231348,0.3710396402088496,True
development/dev_track_a,25,0.48093482914046226,0.40712761411204346,True
development/dev_track_a,26,0.2998938451500838,0.1989506948249003,True
development/dev_track_a,27,0.3981608252963236,0.25713864665894154,False
development/dev_track_a,28,0.29931738459145313,0.3752111476064559,True
development/dev_track_a,29,0.2982173627711614,0.3764949444102592,True
development/dev_track_a,30,0.1285746891899361,0.27075097033813134,True
development/dev_track_a,31,0.2453809679154673,0.29883534687146096,False
development/dev_track_a,32,0.290145899783203,0.23938951907434025,False
development/dev_track_a,33,0.3816230619908858,0.30492092632898454,False
development/dev_track_a,34,0.3342871162940911,0.3069712095303376,True
development/dev_track_a,35,0.3532692670930702,0.28302706574083447,True
